Theory_MeV,Scale_Type,k_Node,Is_Prime,Stability_Score,Status,Match_Name,Error_Percent
20864233.8031,MESON (A^-1),297953,True,30,NOISE,,
20865214.1566,MESON (A^-1),297967,True,30,NOISE,,
20865494.2577,MESON (A^-1),297971,True,30,NOISE,,
20866622.0502,BARYON (Pi^5),133439,True,50,RESONANCE,,
20866754.7122,MESON (A^-1),297989,True,30,NOISE,,
20866894.7627,MESON (A^-1),297991,True,30,NOISE,,
20867873.0561,BARYON (Pi^5),133447,True,50,RESONANCE,,
20868435.3182,MESON (A^-1),298013,True,30,NOISE,,
20868498.5591,BARYON (Pi^5),133451,True,50,RESONANCE,,
20868995.5202,MESON (A^-1),298021,True,30,NOISE,,
20869695.7728,MESON (A^-1),298031,True,30,NOISE,,
20870536.0758,MESON (A^-1),298043,True,30,NOISE,,
20870956.2273,MESON (A^-1),298049,True,30,NOISE,,
20871936.5808,MESON (A^-1),298063,True,30,NOISE,,
20873189.8312,BARYON (Pi^5),133481,True,50,RESONANCE,,
20873617.1868,MESON (A^-1),298087,True,30,NOISE,,
20874037.3384,MESON (A^-1),298093,True,30,NOISE,,
20874457.4899,MESON (A^-1),298099,True,30,NOISE,,
20875066.3401,BARYON (Pi^5),133493,True,50,RESONANCE,,
20876004.5945,BARYON (Pi^5),133499,True,50,RESONANCE,,
20878238.8535,MESON (A^-1),298153,True,30,NOISE,,
20878518.9545,MESON (A^-1),298157,True,30,NOISE,,
20878659.0050,MESON (A^-1),298159,True,30,NOISE,,
20879132.1092,BARYON (Pi^5),133519,True,50,RESONANCE,,
20879359.2575,MESON (A^-1),298169,True,30,NOISE,,
20879499.3080,MESON (A^-1),298171,True,30,NOISE,,
20880619.7120,MESON (A^-1),298187,True,30,NOISE,,
20881600.0655,MESON (A^-1),298201,True,30,NOISE,,
20882300.3180,MESON (A^-1),298211,True,30,NOISE,,
20882440.3685,MESON (A^-1),298213,True,30,NOISE,,
20882572.3755,BARYON (Pi^5),133541,True,50,RESONANCE,,
20882885.1269,BARYON (Pi^5),133543,True,50,RESONANCE,,
20883140.6211,MESON (A^-1),298223,True,30,NOISE,,
20884120.9746,MESON (A^-1),298237,True,30,NOISE,,
20884821.2271,MESON (A^-1),298247,True,30,NOISE,,
20885387.1387,BARYON (Pi^5),133559,True,50,RESONANCE,,
20885801.5806,MESON (A^-1),298261,True,30,NOISE,,
20887263.6476,BARYON (Pi^5),133571,True,50,RESONANCE,,
20887342.1362,MESON (A^-1),298283,True,30,NOISE,,
20888742.6412,MESON (A^-1),298303,True,30,NOISE,,
20889022.7422,MESON (A^-1),298307,True,30,NOISE,,
20889140.1564,BARYON (Pi^5),133583,True,50,RESONANCE,,
20890423.2472,MESON (A^-1),298327,True,30,NOISE,,
20891263.5503,MESON (A^-1),298339,True,30,NOISE,,
20891329.4168,BARYON (Pi^5),133597,True,50,RESONANCE,,
20891543.6513,MESON (A^-1),298343,True,30,NOISE,,
20891963.8028,MESON (A^-1),298349,True,30,NOISE,,
20893364.3078,MESON (A^-1),298369,True,30,NOISE,,
20893644.4088,MESON (A^-1),298373,True,30,NOISE,,
20895465.0654,MESON (A^-1),298399,True,30,NOISE,,
20896165.3179,MESON (A^-1),298409,True,30,NOISE,,
20896305.3684,MESON (A^-1),298411,True,30,NOISE,,
20896646.1918,BARYON (Pi^5),133631,True,50,RESONANCE,,
20896958.9433,BARYON (Pi^5),133633,True,50,RESONANCE,,
20897425.7724,MESON (A^-1),298427,True,30,NOISE,,
20899106.3784,MESON (A^-1),298451,True,30,NOISE,,
20899460.9551,BARYON (Pi^5),133649,True,50,RESONANCE,,
20900711.9610,BARYON (Pi^5),133657,True,50,RESONANCE,,
20900927.0350,MESON (A^-1),298477,True,30,NOISE,,
20901347.1865,MESON (A^-1),298483,True,30,NOISE,,
20902588.4699,BARYON (Pi^5),133669,True,50,RESONANCE,,
20903213.9728,BARYON (Pi^5),133673,True,50,RESONANCE,,
20903447.9440,MESON (A^-1),298513,True,30,NOISE,,
20906028.7361,BARYON (Pi^5),133691,True,50,RESONANCE,,
20906669.1056,MESON (A^-1),298559,True,30,NOISE,,
20906966.9905,BARYON (Pi^5),133697,True,50,RESONANCE,,
20908069.6107,MESON (A^-1),298579,True,30,NOISE,,
20908349.7117,MESON (A^-1),298583,True,30,NOISE,,
20908769.8632,MESON (A^-1),298589,True,30,NOISE,,
20908843.4994,BARYON (Pi^5),133709,True,50,RESONANCE,,
20909156.2508,BARYON (Pi^5),133711,True,50,RESONANCE,,
20909610.1662,MESON (A^-1),298601,True,30,NOISE,,
20910030.3177,MESON (A^-1),298607,True,30,NOISE,,
20910094.5053,BARYON (Pi^5),133717,True,50,RESONANCE,,
20911010.6712,MESON (A^-1),298621,True,30,NOISE,,
20911032.7597,BARYON (Pi^5),133723,True,50,RESONANCE,,
20911710.9237,MESON (A^-1),298631,True,30,NOISE,,
20912596.5171,BARYON (Pi^5),133733,True,50,RESONANCE,,
20913111.4288,MESON (A^-1),298651,True,30,NOISE,,
20914231.8328,MESON (A^-1),298667,True,30,NOISE,,
20915072.1358,MESON (A^-1),298679,True,30,NOISE,,
20915212.1863,MESON (A^-1),298681,True,30,NOISE,,
20915632.3378,MESON (A^-1),298687,True,30,NOISE,,
20915912.4388,MESON (A^-1),298691,True,30,NOISE,,
20916052.4893,MESON (A^-1),298693,True,30,NOISE,,
20917172.8934,MESON (A^-1),298709,True,30,NOISE,,
20918153.2469,MESON (A^-1),298723,True,30,NOISE,,
20918226.0436,BARYON (Pi^5),133769,True,50,RESONANCE,,
20918853.4994,MESON (A^-1),298733,True,30,NOISE,,
20920102.5525,BARYON (Pi^5),133781,True,50,RESONANCE,,
20920534.1054,MESON (A^-1),298757,True,30,NOISE,,
20920674.1559,MESON (A^-1),298759,True,30,NOISE,,
20921934.6105,MESON (A^-1),298777,True,30,NOISE,,
20923230.0672,BARYON (Pi^5),133801,True,50,RESONANCE,,
20923475.1660,MESON (A^-1),298799,True,30,NOISE,,
20923615.2165,MESON (A^-1),298801,True,30,NOISE,,
20924735.6205,MESON (A^-1),298817,True,30,NOISE,,
20924793.8246,BARYON (Pi^5),133811,True,50,RESONANCE,,
20924875.6710,MESON (A^-1),298819,True,30,NOISE,,
20925106.5761,BARYON (Pi^5),133813,True,50,RESONANCE,,
20926416.2266,MESON (A^-1),298841,True,30,NOISE,,
20926836.3781,MESON (A^-1),298847,True,30,NOISE,,
20927256.5296,MESON (A^-1),298853,True,30,NOISE,,
20927816.7316,MESON (A^-1),298861,True,30,NOISE,,
20927921.3394,BARYON (Pi^5),133831,True,50,RESONANCE,,
20929797.8482,BARYON (Pi^5),133843,True,50,RESONANCE,,
20930337.6407,MESON (A^-1),298897,True,30,NOISE,,
20931361.6056,BARYON (Pi^5),133853,True,50,RESONANCE,,
20933138.6507,MESON (A^-1),298937,True,30,NOISE,,
20933558.8022,MESON (A^-1),298943,True,30,NOISE,,
20934489.1203,BARYON (Pi^5),133873,True,50,RESONANCE,,
20935114.6233,BARYON (Pi^5),133877,True,50,RESONANCE,,
20937060.0648,MESON (A^-1),298993,True,30,NOISE,,
20937480.2163,MESON (A^-1),298999,True,30,NOISE,,
20938320.5194,MESON (A^-1),299011,True,30,NOISE,,
20938740.6709,MESON (A^-1),299017,True,30,NOISE,,
20939440.9234,MESON (A^-1),299027,True,30,NOISE,,
20939580.9739,MESON (A^-1),299029,True,30,NOISE,,
20941261.5799,MESON (A^-1),299053,True,30,NOISE,,
20941681.7314,MESON (A^-1),299059,True,30,NOISE,,
20941682.4043,BARYON (Pi^5),133919,True,50,RESONANCE,,
20941961.8324,MESON (A^-1),299063,True,30,NOISE,,
20943642.4385,MESON (A^-1),299087,True,30,NOISE,,
20944482.7415,MESON (A^-1),299099,True,30,NOISE,,
20945042.9435,MESON (A^-1),299107,True,30,NOISE,,
20945463.0950,MESON (A^-1),299113,True,30,NOISE,,
20946373.6764,BARYON (Pi^5),133949,True,50,RESONANCE,,
20947143.7011,MESON (A^-1),299137,True,30,NOISE,,
20947843.9536,MESON (A^-1),299147,True,30,NOISE,,
20948562.9367,BARYON (Pi^5),133963,True,50,RESONANCE,,
20949188.4397,BARYON (Pi^5),133967,True,50,RESONANCE,,
20949524.5596,MESON (A^-1),299171,True,30,NOISE,,
20950084.7616,MESON (A^-1),299179,True,30,NOISE,,
20950925.0647,MESON (A^-1),299191,True,30,NOISE,,
20951064.9485,BARYON (Pi^5),133979,True,50,RESONANCE,,
20951345.2162,MESON (A^-1),299197,True,30,NOISE,,
20951377.7000,BARYON (Pi^5),133981,True,50,RESONANCE,,
20952465.6202,MESON (A^-1),299213,True,30,NOISE,,
20953254.2089,BARYON (Pi^5),133993,True,50,RESONANCE,,
20954192.4633,BARYON (Pi^5),133999,True,50,RESONANCE,,
20954286.2767,MESON (A^-1),299239,True,30,NOISE,,
20955826.8323,MESON (A^-1),299261,True,30,NOISE,,
20957227.3373,MESON (A^-1),299281,True,30,NOISE,,
20957647.4888,MESON (A^-1),299287,True,30,NOISE,,
20959328.0949,MESON (A^-1),299311,True,30,NOISE,,
20959509.2384,BARYON (Pi^5),134033,True,50,RESONANCE,,
20959748.2464,MESON (A^-1),299317,True,30,NOISE,,
20960447.4928,BARYON (Pi^5),134039,True,50,RESONANCE,,
20960588.5494,MESON (A^-1),299329,True,30,NOISE,,
20960868.6504,MESON (A^-1),299333,True,30,NOISE,,
20961698.4987,BARYON (Pi^5),134047,True,50,RESONANCE,,
20962549.2564,MESON (A^-1),299357,True,30,NOISE,,
20962636.7531,BARYON (Pi^5),134053,True,50,RESONANCE,,
20962689.3069,MESON (A^-1),299359,True,30,NOISE,,
20962969.4079,MESON (A^-1),299363,True,30,NOISE,,
20963529.6100,MESON (A^-1),299371,True,30,NOISE,,
20963575.0075,BARYON (Pi^5),134059,True,50,RESONANCE,,
20964790.0645,MESON (A^-1),299389,True,30,NOISE,,
20965070.1655,MESON (A^-1),299393,True,30,NOISE,,
20965630.3675,MESON (A^-1),299401,True,30,NOISE,,
20966389.7708,BARYON (Pi^5),134077,True,50,RESONANCE,,
20966750.7715,MESON (A^-1),299417,True,30,NOISE,,
20966890.8220,MESON (A^-1),299419,True,30,NOISE,,
20967015.2738,BARYON (Pi^5),134081,True,50,RESONANCE,,
20967953.5282,BARYON (Pi^5),134087,True,50,RESONANCE,,
20968266.2797,BARYON (Pi^5),134089,True,50,RESONANCE,,
20968851.5291,MESON (A^-1),299447,True,30,NOISE,,
20968891.7826,BARYON (Pi^5),134093,True,50,RESONANCE,,
20970532.1351,MESON (A^-1),299471,True,30,NOISE,,
20970672.1856,MESON (A^-1),299473,True,30,NOISE,,
20970952.2866,MESON (A^-1),299477,True,30,NOISE,,
20971092.3371,MESON (A^-1),299479,True,30,NOISE,,
20972632.8927,MESON (A^-1),299501,True,30,NOISE,,
20973473.1957,MESON (A^-1),299513,True,30,NOISE,,
20974033.3977,MESON (A^-1),299521,True,30,NOISE,,
20974453.5492,MESON (A^-1),299527,True,30,NOISE,,
20974521.3092,BARYON (Pi^5),134129,True,50,RESONANCE,,
20975293.8522,MESON (A^-1),299539,True,30,NOISE,,
20977254.5593,MESON (A^-1),299567,True,30,NOISE,,
20977394.6098,MESON (A^-1),299569,True,30,NOISE,,
20978274.3269,BARYON (Pi^5),134153,True,50,RESONANCE,,
20979525.3328,BARYON (Pi^5),134161,True,50,RESONANCE,,
20979775.4683,MESON (A^-1),299603,True,30,NOISE,,
20980755.8219,MESON (A^-1),299617,True,30,NOISE,,
20981089.0901,BARYON (Pi^5),134171,True,50,RESONANCE,,
20981175.9734,MESON (A^-1),299623,True,30,NOISE,,
20982027.3446,BARYON (Pi^5),134177,True,50,RESONANCE,,
20983276.7309,MESON (A^-1),299653,True,30,NOISE,,
20984216.6049,BARYON (Pi^5),134191,True,50,RESONANCE,,
20984537.1854,MESON (A^-1),299671,True,30,NOISE,,
20985237.4380,MESON (A^-1),299681,True,30,NOISE,,
20985377.4885,MESON (A^-1),299683,True,30,NOISE,,
20986497.8925,MESON (A^-1),299699,True,30,NOISE,,
20986637.9430,MESON (A^-1),299701,True,30,NOISE,,
20986718.6167,BARYON (Pi^5),134207,True,50,RESONANCE,,
20987338.1955,MESON (A^-1),299711,True,30,NOISE,,
20987656.8711,BARYON (Pi^5),134213,True,50,RESONANCE,,
20988178.4985,MESON (A^-1),299723,True,30,NOISE,,
20988595.1256,BARYON (Pi^5),134219,True,50,RESONANCE,,
20988738.7005,MESON (A^-1),299731,True,30,NOISE,,
20989579.0036,MESON (A^-1),299743,True,30,NOISE,,
20989846.1315,BARYON (Pi^5),134227,True,50,RESONANCE,,
20989999.1551,MESON (A^-1),299749,True,30,NOISE,,
20991539.7106,MESON (A^-1),299771,True,30,NOISE,,
20991959.8621,MESON (A^-1),299777,True,30,NOISE,,
20992348.1433,BARYON (Pi^5),134243,True,50,RESONANCE,,
20994060.6197,MESON (A^-1),299807,True,30,NOISE,,
20994537.4036,BARYON (Pi^5),134257,True,50,RESONANCE,,
20995475.6580,BARYON (Pi^5),134263,True,50,RESONANCE,,
20996413.9124,BARYON (Pi^5),134269,True,50,RESONANCE,,
20996581.5287,MESON (A^-1),299843,True,30,NOISE,,
20997561.8823,MESON (A^-1),299857,True,30,NOISE,,
20997841.9833,MESON (A^-1),299861,True,30,NOISE,,
20999228.6757,BARYON (Pi^5),134287,True,50,RESONANCE,,
20999242.4883,MESON (A^-1),299881,True,30,NOISE,,
20999854.1787,BARYON (Pi^5),134291,True,50,RESONANCE,,
20999942.7408,MESON (A^-1),299891,True,30,NOISE,,
21000166.9301,BARYON (Pi^5),134293,True,50,RESONANCE,,
21000783.0438,MESON (A^-1),299903,True,30,NOISE,,
21001203.1953,MESON (A^-1),299909,True,30,NOISE,,
21002883.8014,MESON (A^-1),299933,True,30,NOISE,,
21003444.0034,MESON (A^-1),299941,True,30,NOISE,,
21004144.2559,MESON (A^-1),299951,True,30,NOISE,,
21005404.7104,MESON (A^-1),299969,True,30,NOISE,,
21005483.7052,BARYON (Pi^5),134327,True,50,RESONANCE,,
21005964.9124,MESON (A^-1),299977,True,30,NOISE,,
21006385.0640,MESON (A^-1),299983,True,30,NOISE,,
21006421.9596,BARYON (Pi^5),134333,True,50,RESONANCE,,
21007085.3165,MESON (A^-1),299993,True,30,NOISE,,
21007360.2141,BARYON (Pi^5),134339,True,50,RESONANCE,,
21007672.9655,BARYON (Pi^5),134341,True,50,RESONANCE,,
21008065.6700,MESON (A^-1),300007,True,30,NOISE,,
21008765.9225,MESON (A^-1),300017,True,30,NOISE,,
21009186.0740,MESON (A^-1),300023,True,30,NOISE,,
21009549.4744,BARYON (Pi^5),134353,True,50,RESONANCE,,
21010487.7288,BARYON (Pi^5),134359,True,50,RESONANCE,,
21010586.5791,MESON (A^-1),300043,True,30,NOISE,,
21011113.2318,BARYON (Pi^5),134363,True,50,RESONANCE,,
21012051.4862,BARYON (Pi^5),134369,True,50,RESONANCE,,
21012364.2377,BARYON (Pi^5),134371,True,50,RESONANCE,,
21012687.3366,MESON (A^-1),300073,True,30,NOISE,,
21013807.7406,MESON (A^-1),300089,True,30,NOISE,,
21015208.2457,MESON (A^-1),300109,True,30,NOISE,,
21015908.4982,MESON (A^-1),300119,True,30,NOISE,,
21016742.7583,BARYON (Pi^5),134399,True,50,RESONANCE,,
21017055.5098,BARYON (Pi^5),134401,True,50,RESONANCE,,
21017168.9527,MESON (A^-1),300137,True,30,NOISE,,
21018009.2557,MESON (A^-1),300149,True,30,NOISE,,
21018149.3062,MESON (A^-1),300151,True,30,NOISE,,
21018989.6093,MESON (A^-1),300163,True,30,NOISE,,
21019557.5216,BARYON (Pi^5),134417,True,50,RESONANCE,,
21020670.2153,MESON (A^-1),300187,True,30,NOISE,,
21020950.3163,MESON (A^-1),300191,True,30,NOISE,,
21021090.3668,MESON (A^-1),300193,True,30,NOISE,,
21022685.0364,BARYON (Pi^5),134437,True,50,RESONANCE,,
21023051.0739,MESON (A^-1),300221,True,30,NOISE,,
21023611.2759,MESON (A^-1),300229,True,30,NOISE,,
21023623.2908,BARYON (Pi^5),134443,True,50,RESONANCE,,
21023891.3769,MESON (A^-1),300233,True,30,NOISE,,
21024311.5284,MESON (A^-1),300239,True,30,NOISE,,
21024871.7304,MESON (A^-1),300247,True,30,NOISE,,
21026972.4879,MESON (A^-1),300277,True,30,NOISE,,
21028001.8114,BARYON (Pi^5),134471,True,50,RESONANCE,,
21028513.0435,MESON (A^-1),300299,True,30,NOISE,,
21028653.0940,MESON (A^-1),300301,True,30,NOISE,,
21029773.4980,MESON (A^-1),300317,True,30,NOISE,,
21029913.5485,MESON (A^-1),300319,True,30,NOISE,,
21030193.6495,MESON (A^-1),300323,True,30,NOISE,,
21030753.8515,MESON (A^-1),300331,True,30,NOISE,,
21030816.5747,BARYON (Pi^5),134489,True,50,RESONANCE,,
21031594.1546,MESON (A^-1),300343,True,30,NOISE,,
21031874.2556,MESON (A^-1),300347,True,30,NOISE,,
21033005.8350,BARYON (Pi^5),134503,True,50,RESONANCE,,
21033274.7606,MESON (A^-1),300367,True,30,NOISE,,
21033631.3380,BARYON (Pi^5),134507,True,50,RESONANCE,,
21034569.5924,BARYON (Pi^5),134513,True,50,RESONANCE,,
21035375.5181,MESON (A^-1),300397,True,30,NOISE,,
21036495.9222,MESON (A^-1),300413,True,30,NOISE,,
21037476.2757,MESON (A^-1),300427,True,30,NOISE,,
21037756.3767,MESON (A^-1),300431,True,30,NOISE,,
21038316.5787,MESON (A^-1),300439,True,30,NOISE,,
21039997.1847,MESON (A^-1),300463,True,30,NOISE,,
21041257.6393,MESON (A^-1),300481,True,30,NOISE,,
21041957.8918,MESON (A^-1),300491,True,30,NOISE,,
21042097.9423,MESON (A^-1),300493,True,30,NOISE,,
21042378.0433,MESON (A^-1),300497,True,30,NOISE,,
21042518.0938,MESON (A^-1),300499,True,30,NOISE,,
21043358.3968,MESON (A^-1),300511,True,30,NOISE,,
21045203.1426,BARYON (Pi^5),134581,True,50,RESONANCE,,
21046141.3970,BARYON (Pi^5),134587,True,50,RESONANCE,,
21046579.5584,MESON (A^-1),300557,True,30,NOISE,,
21046766.8999,BARYON (Pi^5),134591,True,50,RESONANCE,,
21047079.6514,BARYON (Pi^5),134593,True,50,RESONANCE,,
21047419.8614,MESON (A^-1),300569,True,30,NOISE,,
21047705.1544,BARYON (Pi^5),134597,True,50,RESONANCE,,
21048260.1644,MESON (A^-1),300581,True,30,NOISE,,
21048400.2149,MESON (A^-1),300583,True,30,NOISE,,
21048820.3665,MESON (A^-1),300589,True,30,NOISE,,
21049100.4675,MESON (A^-1),300593,True,30,NOISE,,
21049581.6632,BARYON (Pi^5),134609,True,50,RESONANCE,,
21051201.2250,MESON (A^-1),300623,True,30,NOISE,,
21051761.4270,MESON (A^-1),300631,True,30,NOISE,,
21052881.8311,MESON (A^-1),300647,True,30,NOISE,,
21053021.8816,MESON (A^-1),300649,True,30,NOISE,,
21053862.1846,MESON (A^-1),300661,True,30,NOISE,,
21054272.9353,BARYON (Pi^5),134639,True,50,RESONANCE,,
21054282.3361,MESON (A^-1),300667,True,30,NOISE,,
21054702.4876,MESON (A^-1),300673,True,30,NOISE,,
21055402.7401,MESON (A^-1),300683,True,30,NOISE,,
21055962.9421,MESON (A^-1),300691,True,30,NOISE,,
21057923.6492,MESON (A^-1),300719,True,30,NOISE,,
21058063.6997,MESON (A^-1),300721,True,30,NOISE,,
21058904.0027,MESON (A^-1),300733,True,30,NOISE,,
21058964.2075,BARYON (Pi^5),134669,True,50,RESONANCE,,
21059324.1542,MESON (A^-1),300739,True,30,NOISE,,
21059604.2552,MESON (A^-1),300743,True,30,NOISE,,
21060024.4067,MESON (A^-1),300749,True,30,NOISE,,
21060215.2134,BARYON (Pi^5),134677,True,50,RESONANCE,,
21060584.6087,MESON (A^-1),300757,True,30,NOISE,,
21060840.7163,BARYON (Pi^5),134681,True,50,RESONANCE,,
21060864.7097,MESON (A^-1),300761,True,30,NOISE,,
21061153.4678,BARYON (Pi^5),134683,True,50,RESONANCE,,
21062125.1643,MESON (A^-1),300779,True,30,NOISE,,
21062685.3663,MESON (A^-1),300787,True,30,NOISE,,
21063525.6693,MESON (A^-1),300799,True,30,NOISE,,
21063655.4796,BARYON (Pi^5),134699,True,50,RESONANCE,,
21064225.9218,MESON (A^-1),300809,True,30,NOISE,,
21064906.4855,BARYON (Pi^5),134707,True,50,RESONANCE,,
21065066.2248,MESON (A^-1),300821,True,30,NOISE,,
21065206.2753,MESON (A^-1),300823,True,30,NOISE,,
21067166.9824,MESON (A^-1),300851,True,30,NOISE,,
21067587.1339,MESON (A^-1),300857,True,30,NOISE,,
21068427.4369,MESON (A^-1),300869,True,30,NOISE,,
21068659.5032,BARYON (Pi^5),134731,True,50,RESONANCE,,
21068987.6389,MESON (A^-1),300877,True,30,NOISE,,
21069827.9419,MESON (A^-1),300889,True,30,NOISE,,
21070108.0430,MESON (A^-1),300893,True,30,NOISE,,
21070223.2606,BARYON (Pi^5),134741,True,50,RESONANCE,,
21072099.7694,BARYON (Pi^5),134753,True,50,RESONANCE,,
21072628.9520,MESON (A^-1),300929,True,30,NOISE,,
21072769.0025,MESON (A^-1),300931,True,30,NOISE,,
21074309.5581,MESON (A^-1),300953,True,30,NOISE,,
21074869.7601,MESON (A^-1),300961,True,30,NOISE,,
21075289.9116,MESON (A^-1),300967,True,30,NOISE,,
21075710.0631,MESON (A^-1),300973,True,30,NOISE,,
21075852.7871,BARYON (Pi^5),134777,True,50,RESONANCE,,
21075990.1641,MESON (A^-1),300977,True,30,NOISE,,
21077390.6691,MESON (A^-1),300997,True,30,NOISE,,
21077729.2960,BARYON (Pi^5),134789,True,50,RESONANCE,,
21078511.0732,MESON (A^-1),301013,True,30,NOISE,,
21079491.4267,MESON (A^-1),301027,True,30,NOISE,,
21080331.7297,MESON (A^-1),301039,True,30,NOISE,,
21080544.0593,BARYON (Pi^5),134807,True,50,RESONANCE,,
21081172.0327,MESON (A^-1),301051,True,30,NOISE,,
21081592.1842,MESON (A^-1),301057,True,30,NOISE,,
21082712.5883,MESON (A^-1),301073,True,30,NOISE,,
21083132.7398,MESON (A^-1),301079,True,30,NOISE,,
21085235.3314,BARYON (Pi^5),134837,True,50,RESONANCE,,
21085548.0829,BARYON (Pi^5),134839,True,50,RESONANCE,,
21086213.8508,MESON (A^-1),301123,True,30,NOISE,,
21086493.9518,MESON (A^-1),301127,True,30,NOISE,,
21087424.5917,BARYON (Pi^5),134851,True,50,RESONANCE,,
21087474.3054,MESON (A^-1),301141,True,30,NOISE,,
21088314.6084,MESON (A^-1),301153,True,30,NOISE,,
21088362.8461,BARYON (Pi^5),134857,True,50,RESONANCE,,
21088734.7599,MESON (A^-1),301159,True,30,NOISE,,
21089926.6035,BARYON (Pi^5),134867,True,50,RESONANCE,,
21089995.2144,MESON (A^-1),301177,True,30,NOISE,,
21090275.3154,MESON (A^-1),301181,True,30,NOISE,,
21090415.3659,MESON (A^-1),301183,True,30,NOISE,,
21090864.8579,BARYON (Pi^5),134873,True,50,RESONANCE,,
21092376.0730,MESON (A^-1),301211,True,30,NOISE,,
21092936.2750,MESON (A^-1),301219,True,30,NOISE,,
21093054.1183,BARYON (Pi^5),134887,True,50,RESONANCE,,
21094196.7295,MESON (A^-1),301237,True,30,NOISE,,
21094476.8305,MESON (A^-1),301241,True,30,NOISE,,
21094616.8810,MESON (A^-1),301243,True,30,NOISE,,
21094896.9820,MESON (A^-1),301247,True,30,NOISE,,
21096297.4871,MESON (A^-1),301267,True,30,NOISE,,
21096494.3845,BARYON (Pi^5),134909,True,50,RESONANCE,,
21097745.3904,BARYON (Pi^5),134917,True,50,RESONANCE,,
21098370.8934,BARYON (Pi^5),134921,True,50,RESONANCE,,
21098683.6448,BARYON (Pi^5),134923,True,50,RESONANCE,,
21098818.3961,MESON (A^-1),301303,True,30,NOISE,,
21099938.8002,MESON (A^-1),301319,True,30,NOISE,,
21100779.1032,MESON (A^-1),301331,True,30,NOISE,,
21100919.1537,MESON (A^-1),301333,True,30,NOISE,,
21102039.5577,MESON (A^-1),301349,True,30,NOISE,,
21102436.6625,BARYON (Pi^5),134947,True,50,RESONANCE,,
21102879.8607,MESON (A^-1),301361,True,30,NOISE,,
21103019.9112,MESON (A^-1),301363,True,30,NOISE,,
21103062.1655,BARYON (Pi^5),134951,True,50,RESONANCE,,
21104280.3658,MESON (A^-1),301381,True,30,NOISE,,
21105820.9213,MESON (A^-1),301403,True,30,NOISE,,
21106241.0728,MESON (A^-1),301409,True,30,NOISE,,
21107221.4263,MESON (A^-1),301423,True,30,NOISE,,
21107641.5778,MESON (A^-1),301429,True,30,NOISE,,
21108902.0324,MESON (A^-1),301447,True,30,NOISE,,
21109004.4435,BARYON (Pi^5),134989,True,50,RESONANCE,,
21109742.3354,MESON (A^-1),301459,True,30,NOISE,,
21110022.4364,MESON (A^-1),301463,True,30,NOISE,,
21110568.2009,BARYON (Pi^5),134999,True,50,RESONANCE,,
21110582.6384,MESON (A^-1),301471,True,30,NOISE,,
21111703.0424,MESON (A^-1),301487,True,30,NOISE,,
21111819.2068,BARYON (Pi^5),135007,True,50,RESONANCE,,
21111843.0929,MESON (A^-1),301489,True,30,NOISE,,
21112123.1939,MESON (A^-1),301493,True,30,NOISE,,
21112683.3960,MESON (A^-1),301501,True,30,NOISE,,
21113382.9642,BARYON (Pi^5),135017,True,50,RESONANCE,,
21113695.7156,BARYON (Pi^5),135019,True,50,RESONANCE,,
21114784.1535,MESON (A^-1),301531,True,30,NOISE,,
21115259.4730,BARYON (Pi^5),135029,True,50,RESONANCE,,
21117448.7333,BARYON (Pi^5),135043,True,50,RESONANCE,,
21118005.3151,MESON (A^-1),301577,True,30,NOISE,,
21118145.3656,MESON (A^-1),301579,True,30,NOISE,,
21118386.9878,BARYON (Pi^5),135049,True,50,RESONANCE,,
21118425.4666,MESON (A^-1),301583,True,30,NOISE,,
21118985.6686,MESON (A^-1),301591,True,30,NOISE,,
21119685.9211,MESON (A^-1),301601,True,30,NOISE,,
21119950.7451,BARYON (Pi^5),135059,True,50,RESONANCE,,
21120946.3756,MESON (A^-1),301619,True,30,NOISE,,
21121506.5777,MESON (A^-1),301627,True,30,NOISE,,
21122626.9817,MESON (A^-1),301643,True,30,NOISE,,
21122765.5084,BARYON (Pi^5),135077,True,50,RESONANCE,,
21123047.1332,MESON (A^-1),301649,True,30,NOISE,,
21123607.3352,MESON (A^-1),301657,True,30,NOISE,,
21124447.6382,MESON (A^-1),301669,True,30,NOISE,,
21124642.0173,BARYON (Pi^5),135089,True,50,RESONANCE,,
21124727.7392,MESON (A^-1),301673,True,30,NOISE,,
21125287.9413,MESON (A^-1),301681,True,30,NOISE,,
21126518.5261,BARYON (Pi^5),135101,True,50,RESONANCE,,
21126828.4968,MESON (A^-1),301703,True,30,NOISE,,
21127388.6988,MESON (A^-1),301711,True,30,NOISE,,
21129333.2894,BARYON (Pi^5),135119,True,50,RESONANCE,,
21129909.6079,MESON (A^-1),301747,True,30,NOISE,,
21130189.7089,MESON (A^-1),301751,True,30,NOISE,,
21130329.7594,MESON (A^-1),301753,True,30,NOISE,,
21130749.9109,MESON (A^-1),301759,True,30,NOISE,,
21131209.7982,BARYON (Pi^5),135131,True,50,RESONANCE,,
21132809.5557,BOSON (A^-2),701,True,40,NOISE,,
21132850.6684,MESON (A^-1),301789,True,30,NOISE,,
21133130.7694,MESON (A^-1),301793,True,30,NOISE,,
21134337.3130,BARYON (Pi^5),135151,True,50,RESONANCE,,
21134531.2745,MESON (A^-1),301813,True,30,NOISE,,
21135791.7290,MESON (A^-1),301831,True,30,NOISE,,
21136491.9815,MESON (A^-1),301841,True,30,NOISE,,
